tx_id,date,price,bubble_size,bubble_color,from,to,punk_id,punk_img
16580,2021-02-23,50.0,5,#A4031F,363,2695,173,../punk_imgs/173.png
16581,2021-02-23,25.95,2,#F2DC5D,5058,1339,2824,../punk_imgs/2824.png
16582,2021-02-23,27.99,4,#DB9065,6967,2695,952,../punk_imgs/952.png
16583,2021-02-23,25.0,3,#A4031F,8242,6067,9710,../punk_imgs/9710.png
16584,2021-02-23,32.0,3,#DB9065,8330,4551,8001,../punk_imgs/8001.png
16585,2021-02-23,23.99,3,#A4031F,6873,2858,3539,../punk_imgs/3539.png
16586,2021-02-23,32.5,4,#F2A359,8330,2858,9836,../punk_imgs/9836.png
16587,2021-02-23,24.0,2,#A4031F,7523,3169,3323,../punk_imgs/3323.png
16588,2021-02-23,27.0,4,#F2A359,8082,2695,8463,../punk_imgs/8463.png
16589,2021-02-23,26.0,4,#DB9065,2403,2695,6112,../punk_imgs/6112.png
16590,2021-02-23,25.0,4,#DB9065,7523,8501,9589,../punk_imgs/9589.png
16591,2021-02-23,22.8,2,#A4031F,5452,5298,4265,../punk_imgs/4265.png
16592,2021-02-23,27.25,3,#DB9065,4551,2858,488,../punk_imgs/488.png
16593,2021-02-23,26.0,3,#A4031F,7655,7143,3997,../punk_imgs/3997.png
16594,2021-02-23,27.0,3,#DB9065,8695,4438,6278,../punk_imgs/6278.png
16595,2021-02-23,35.0,1,#DB9065,7679,356,1677,../punk_imgs/1677.png
16597,2021-02-23,35.0,1,#A4031F,7679,3753,3571,../punk_imgs/3571.png
16600,2021-02-23,26.0,2,#DB9065,5787,7406,9938,../punk_imgs/9938.png
16601,2021-02-23,24.0,3,#F2A359,5776,1412,7307,../punk_imgs/7307.png
16602,2021-02-23,25.0,3,#F2DC5D,470,4364,8274,../punk_imgs/8274.png
16603,2021-02-23,23.5,2,#A4031F,8082,5469,4291,../punk_imgs/4291.png
16604,2021-02-23,59.69,2,#A4031F,2060,2649,534,../punk_imgs/534.png
16605,2021-02-23,39.5,3,#DB9065,4551,2649,8001,../punk_imgs/8001.png
16606,2021-02-23,25.0,2,#A4031F,541,5804,3662,../punk_imgs/3662.png
16607,2021-02-23,24.0,3,#F2A359,581,5553,6131,../punk_imgs/6131.png
16608,2021-02-23,52.5,3,#F2A359,3468,2649,9467,../punk_imgs/9467.png
16609,2021-02-23,29.0,2,#DB9065,764,3612,1737,../punk_imgs/1737.png
16610,2021-02-23,29.99,3,#DB9065,6967,6056,682,../punk_imgs/682.png
16612,2021-02-23,24.9,4,#DB9065,2984,8902,1812,../punk_imgs/1812.png
16613,2021-02-23,24.0,3,#DB9065,6645,6873,7762,../punk_imgs/7762.png
16614,2021-02-23,25.0,2,#A4031F,4326,3717,7989,../punk_imgs/7989.png
16616,2021-02-23,29.99,3,#F2DC5D,6967,8844,773,../punk_imgs/773.png
16617,2021-02-23,27.0,3,#DB9065,581,7042,5877,../punk_imgs/5877.png
16618,2021-02-23,23.5,3,#F2A359,356,5787,7195,../punk_imgs/7195.png
16620,2021-02-23,49.0,3,#A4031F,8330,1254,2423,../punk_imgs/2423.png
16622,2021-02-23,27.0,3,#A4031F,3780,5464,4105,../punk_imgs/4105.png
16623,2021-02-23,23.0,3,#F2A359,5431,7450,9025,../punk_imgs/9025.png
16624,2021-02-23,25.45,3,#F2DC5D,5452,4500,8069,../punk_imgs/8069.png
16625,2021-02-23,27.2,2,#F2A359,3356,2728,2975,../punk_imgs/2975.png
16626,2021-02-23,24.6,2,#F2A359,157,2023,4600,../punk_imgs/4600.png
16627,2021-02-23,34.0,4,#A4031F,6056,356,8479,../punk_imgs/8479.png
16629,2021-02-23,49.95,2,#F2DC5D,8330,5452,4608,../punk_imgs/4608.png
16630,2021-02-23,33.3,3,#F2A359,4035,2495,6598,../punk_imgs/6598.png
16631,2021-02-23,32.0,3,#F2A359,3603,2495,5842,../punk_imgs/5842.png
16632,2021-02-23,24.3,3,#A4031F,157,228,4558,../punk_imgs/4558.png
16633,2021-02-23,27.0,2,#DB9065,8082,5960,5528,../punk_imgs/5528.png
16634,2021-02-23,33.99,2,#F2DC5D,1449,1778,7594,../punk_imgs/7594.png
16635,2021-02-23,24.5,2,#A4031F,7523,1619,3003,../punk_imgs/3003.png
16638,2021-02-23,23.75,2,#DB9065,8330,1110,8424,../punk_imgs/8424.png
16640,2021-02-23,26.0,2,#A4031F,1429,30,2354,../punk_imgs/2354.png
16642,2021-02-23,26.0,2,#A4031F,6056,3356,2942,../punk_imgs/2942.png
16643,2021-02-23,24.0,3,#F2A359,5787,1733,7195,../punk_imgs/7195.png
16644,2021-02-23,24.0,2,#F2A359,6056,3427,4248,../punk_imgs/4248.png
16647,2021-02-23,22.0,2,#DB9065,4476,8332,2719,../punk_imgs/2719.png
16648,2021-02-23,16.0,3,#F2A359,6420,3780,9391,../punk_imgs/9391.png
16650,2021-02-23,25.0,2,#F2DC5D,853,884,5706,../punk_imgs/5706.png
16656,2021-02-23,29.0,3,#A4031F,6411,3356,6788,../punk_imgs/6788.png
16657,2021-02-23,28.99,3,#DB9065,8330,5464,1398,../punk_imgs/1398.png
16658,2021-02-23,22.0,3,#A4031F,9,4551,3599,../punk_imgs/3599.png
16659,2021-02-23,25.0,2,#F2A359,1254,3428,1408,../punk_imgs/1408.png
16660,2021-02-23,24.0,2,#F2A359,9,3603,2880,../punk_imgs/2880.png
16661,2021-02-23,42.0,4,#A4031F,5942,5464,9594,../punk_imgs/9594.png
16662,2021-02-23,35.0,3,#A4031F,4476,6056,3324,../punk_imgs/3324.png
16663,2021-02-23,25.0,2,#A4031F,1049,1254,5325,../punk_imgs/5325.png
16664,2021-02-23,22.5,3,#F2A359,974,2403,5807,../punk_imgs/5807.png
16665,2021-02-23,31.49,3,#DB9065,8330,5464,4420,../punk_imgs/4420.png
16666,2021-02-23,37.4,2,#A4031F,3356,5464,2942,../punk_imgs/2942.png
16667,2021-02-24,55.0,2,#A4031F,1993,1254,1946,../punk_imgs/1946.png
16668,2021-02-24,22.0,2,#A4031F,5977,6056,9075,../punk_imgs/9075.png
16669,2021-02-24,24.88,3,#A4031F,7786,8682,1770,../punk_imgs/1770.png
16670,2021-02-24,34.0,2,#F2A359,6056,1579,6381,../punk_imgs/6381.png
16671,2021-02-24,20.0,3,#A4031F,4427,7577,5701,../punk_imgs/5701.png
16674,2021-02-24,34.99,3,#F2A359,2023,7015,5013,../punk_imgs/5013.png
16675,2021-02-24,31.0,3,#DB9065,7070,1980,7177,../punk_imgs/7177.png
16676,2021-02-24,23.25,2,#DB9065,8332,1985,2719,../punk_imgs/2719.png
16677,2021-02-24,27.0,2,#A4031F,8082,1619,6114,../punk_imgs/6114.png
16678,2021-02-24,25.0,3,#DB9065,9,6411,7186,../punk_imgs/7186.png
16679,2021-02-24,30.0,2,#DB9065,5517,5804,3030,../punk_imgs/3030.png
16680,2021-02-24,28.9,4,#A4031F,356,2974,6880,../punk_imgs/6880.png
16681,2021-02-24,25.0,3,#F2A359,5452,3603,3454,../punk_imgs/3454.png
16682,2021-02-24,29.99,2,#A4031F,6967,2790,759,../punk_imgs/759.png
16683,2021-02-24,28.0,4,#DB9065,1679,892,9126,../punk_imgs/9126.png
16684,2021-02-24,24.75,3,#F2A359,2403,427,6379,../punk_imgs/6379.png
16685,2021-02-24,80.0,4,#F2A359,7364,2023,8617,../punk_imgs/8617.png
16686,2021-02-24,42.0,3,#DB9065,7364,6411,8606,../punk_imgs/8606.png
16687,2021-02-24,25.0,3,#A4031F,7364,6588,8613,../punk_imgs/8613.png
16688,2021-02-24,30.0,3,#A4031F,7364,6588,8603,../punk_imgs/8603.png
16689,2021-02-24,39.0,2,#DB9065,707,6588,486,../punk_imgs/486.png
16692,2021-02-24,22.5,2,#A4031F,6056,2984,9075,../punk_imgs/9075.png
16698,2021-02-24,24.99,2,#A4031F,6967,7658,618,../punk_imgs/618.png
16701,2021-02-24,22.95,2,#DB9065,5058,7577,329,../punk_imgs/329.png
16704,2021-02-24,23.3,2,#DB9065,4528,356,8273,../punk_imgs/8273.png
16708,2021-02-24,23.5,4,#F2A359,360,7360,6313,../punk_imgs/6313.png
16710,2021-02-24,28.5,3,#DB9065,7535,3538,9171,../punk_imgs/9171.png
16711,2021-02-24,35.0,4,#A4031F,6411,1679,9211,../punk_imgs/9211.png
16712,2021-02-24,28.7,3,#DB9065,6873,7585,7762,../punk_imgs/7762.png
16714,2021-02-24,23.0,3,#A4031F,7655,7123,3482,../punk_imgs/3482.png
16715,2021-02-24,22.0,3,#A4031F,1226,5464,3929,../punk_imgs/3929.png
16717,2021-02-24,30.0,2,#F2DC5D,2884,7618,4941,../punk_imgs/4941.png
16718,2021-02-24,29.99,2,#F2A359,6967,7618,285,../punk_imgs/285.png
16719,2021-02-24,25.0,3,#F2A359,1221,7123,7524,../punk_imgs/7524.png
16720,2021-02-24,22.2,3,#A4031F,157,7123,3433,../punk_imgs/3433.png
16721,2021-02-24,28.0,2,#DB9065,6836,7658,2853,../punk_imgs/2853.png
16722,2021-02-24,24.5,2,#DB9065,356,7123,8273,../punk_imgs/8273.png
16723,2021-02-24,21.99,3,#A4031F,7577,7123,5701,../punk_imgs/5701.png
16724,2021-02-24,24.97,4,#F2A359,7360,7815,6313,../punk_imgs/6313.png
16725,2021-02-24,42.0,1,#DB9065,356,1851,1677,../punk_imgs/1677.png
16726,2021-02-24,23.0,2,#DB9065,1121,7360,4689,../punk_imgs/4689.png
16727,2021-02-24,33.0,3,#A4031F,6056,3346,3324,../punk_imgs/3324.png
16728,2021-02-24,22.9,3,#F2A359,157,5464,7675,../punk_imgs/7675.png
16729,2021-02-24,29.0,2,#A4031F,6056,3277,5011,../punk_imgs/5011.png
16730,2021-02-24,23.0,2,#F2A359,5901,310,9089,../punk_imgs/9089.png
16731,2021-02-24,25.5,2,#A4031F,2085,2403,8380,../punk_imgs/8380.png
16733,2021-02-24,30.0,3,#A4031F,4198,5182,1458,../punk_imgs/1458.png
16734,2021-02-24,21.25,3,#A4031F,2281,6408,7003,../punk_imgs/7003.png
16735,2021-02-24,32.0,2,#A4031F,6056,356,3008,../punk_imgs/3008.png
16736,2021-02-24,23.5,3,#F2A359,3780,5901,9391,../punk_imgs/9391.png
16740,2021-02-24,23.5,2,#A4031F,4476,7782,5142,../punk_imgs/5142.png
16766,2021-02-25,20.99,2,#F2A359,7972,6056,586,../punk_imgs/586.png
16793,2021-02-25,26.79,2,#DB9065,6967,690,352,../punk_imgs/352.png
16794,2021-02-25,22.0,2,#F2DC5D,3468,1278,3501,../punk_imgs/3501.png
16795,2021-02-25,25.9,3,#DB9065,157,690,3086,../punk_imgs/3086.png
16796,2021-02-25,24.9,2,#F2A359,5452,2124,6672,../punk_imgs/6672.png
16798,2021-02-25,26.0,4,#F2DC5D,1049,1980,5732,../punk_imgs/5732.png
16800,2021-02-25,26.98,2,#F2DC5D,1278,5164,3501,../punk_imgs/3501.png
16802,2021-02-25,23.5,3,#F2A359,5901,6443,9391,../punk_imgs/9391.png
16804,2021-02-25,21.0,2,#F2A359,974,1278,3157,../punk_imgs/3157.png
16807,2021-02-25,50.0,3,#F2A359,6693,3603,4393,../punk_imgs/4393.png
16808,2021-02-25,33.0,4,#F2A359,117,5134,9046,../punk_imgs/9046.png
16809,2021-02-25,49.0,2,#F2A359,3780,3603,3230,../punk_imgs/3230.png
16815,2021-02-25,26.5,3,#F2A359,1722,7655,3927,../punk_imgs/3927.png
16825,2021-02-25,27.9,3,#A4031F,157,2723,7680,../punk_imgs/7680.png
16828,2021-02-25,21.4,3,#A4031F,157,2023,7894,../punk_imgs/7894.png
16832,2021-02-25,99.0,5,#A4031F,7523,3346,3009,../punk_imgs/3009.png
16833,2021-02-25,24.0,2,#DB9065,4351,7042,4413,../punk_imgs/4413.png
16836,2021-02-25,45.0,4,#DB9065,5058,4115,2276,../punk_imgs/2276.png
16838,2021-02-25,22.22,3,#F2A359,6354,6963,9730,../punk_imgs/9730.png
16840,2021-02-25,21.0,4,#DB9065,368,7609,6883,../punk_imgs/6883.png
16841,2021-02-25,25.22,3,#F2A359,3255,5901,6597,../punk_imgs/6597.png
16842,2021-02-25,20.49,3,#A4031F,1598,974,8285,../punk_imgs/8285.png
16843,2021-02-25,32.0,2,#A4031F,5977,6229,1240,../punk_imgs/1240.png
16845,2021-02-25,110.0,3,#A4031F,4035,2749,2294,../punk_imgs/2294.png
16846,2021-02-25,21.0,2,#DB9065,4476,4411,4507,../punk_imgs/4507.png
16848,2021-02-25,23.0,3,#A4031F,735,806,8807,../punk_imgs/8807.png
16849,2021-02-25,24.0,2,#F2DC5D,2038,4988,3202,../punk_imgs/3202.png
16850,2021-02-25,23.0,3,#F2A359,4476,3643,4964,../punk_imgs/4964.png
16851,2021-02-25,37.99,3,#DB9065,4309,8751,991,../punk_imgs/991.png
16852,2021-02-26,25.59,4,#DB9065,3255,77,8163,../punk_imgs/8163.png
16853,2021-02-26,23.0,4,#F2A359,5826,7973,9305,../punk_imgs/9305.png
16854,2021-02-26,17.99,3,#DB9065,2815,2403,7998,../punk_imgs/7998.png
16855,2021-02-26,23.0,2,#F2A359,6056,1278,586,../punk_imgs/586.png
16856,2021-02-26,21.98,2,#F2A359,1278,6443,3157,../punk_imgs/3157.png
16857,2021-02-26,23.99,2,#F2A359,2073,6335,1586,../punk_imgs/1586.png
16859,2021-02-26,26.0,3,#F2A359,6056,5556,7720,../punk_imgs/7720.png
16860,2021-02-26,20.5,3,#F2A359,3966,6950,2126,../punk_imgs/2126.png
16861,2021-02-26,25.0,3,#DB9065,8082,3966,5269,../punk_imgs/5269.png
16862,2021-02-26,23.9,4,#F2DC5D,1582,7786,2653,../punk_imgs/2653.png
16864,2021-02-26,23.0,3,#F2A359,4351,8082,6110,../punk_imgs/6110.png
16867,2021-02-26,49.8,2,#DB9065,157,2749,5569,../punk_imgs/5569.png
16869,2021-02-26,28.99,3,#F2A359,581,17,6431,../punk_imgs/6431.png
16870,2021-02-26,25.0,2,#DB9065,8082,3215,4460,../punk_imgs/4460.png
16871,2021-02-26,22.69,2,#DB9065,7360,3162,4689,../punk_imgs/4689.png
16872,2021-02-26,300.0,3,#F2DC5D,6967,7618,1119,../punk_imgs/1119.png
16873,2021-02-26,21.95,4,#F2A359,6361,6967,2673,../punk_imgs/2673.png
16878,2021-02-26,27.5,3,#DB9065,4438,6323,6278,../punk_imgs/6278.png
16881,2021-02-26,21.5,2,#A4031F,974,7492,3243,../punk_imgs/3243.png
16885,2021-02-26,21.4,3,#F2A359,6762,4570,7317,../punk_imgs/7317.png
16886,2021-02-26,27.5,4,#F2A359,6967,1825,2673,../punk_imgs/2673.png
16888,2021-02-26,21.0,3,#A4031F,617,1747,2421,../punk_imgs/2421.png
16901,2021-02-27,24.9,2,#F2A359,6124,1146,2242,../punk_imgs/2242.png
16902,2021-02-27,27.5,3,#A4031F,8332,3346,9697,../punk_imgs/9697.png
16903,2021-02-27,20.5,2,#A4031F,974,6847,3168,../punk_imgs/3168.png
16904,2021-02-27,29.9,3,#F2A359,3492,30,6010,../punk_imgs/6010.png
16907,2021-02-27,23.0,2,#DB9065,4476,4411,5309,../punk_imgs/5309.png
16911,2021-02-27,34.0,3,#F2A359,7972,892,9310,../punk_imgs/9310.png
16912,2021-02-27,99.99,5,#F2A359,2023,3346,920,../punk_imgs/920.png
16913,2021-02-27,33.1,2,#A4031F,157,6631,8888,../punk_imgs/8888.png
16914,2021-02-27,29.99,3,#A4031F,6967,4247,1991,../punk_imgs/1991.png
16915,2021-02-27,31.4,4,#F2A359,157,1172,7682,../punk_imgs/7682.png
16918,2021-02-27,30.0,3,#F2A359,3780,5826,9920,../punk_imgs/9920.png
16921,2021-02-27,20.95,3,#A4031F,974,4679,8285,../punk_imgs/8285.png
16922,2021-02-27,35.0,2,#A4031F,2403,8873,8380,../punk_imgs/8380.png
16923,2021-02-27,45.0,3,#F2A359,3817,8873,6183,../punk_imgs/6183.png
16924,2021-02-27,35.0,3,#F2A359,2321,8873,2592,../punk_imgs/2592.png
