punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,avg_price,img_url
5610,Human,Female,Light,2,"['Tiara', 'Horned Rim Glasses']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5610.png
5611,Human,Female,Medium,2,"['Horned Rim Glasses', 'Mohawk Dark']",#DB9065,17.99,https://www.larvalabs.com/cryptopunks/cryptopunk5611.png
5612,Human,Female,Medium,4,"['Black Lipstick', 'Classic Shades', 'Dark Hair', 'Earring']",#DB9065,13.491666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk5612.png
5613,Human,Male,Dark,2,"['Messy Hair', 'Normal Beard Black']",#A4031F,0.8,https://www.larvalabs.com/cryptopunks/cryptopunk5613.png
5614,Human,Male,Dark,3,"['Frown', 'Mohawk Thin', 'Earring']",#A4031F,5.1825,https://www.larvalabs.com/cryptopunks/cryptopunk5614.png
5615,Human,Female,Dark,3,"['Orange Side', 'Purple Eye Shadow', 'Hot Lipstick']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5615.png
5616,Human,Female,Albino,3,"['Knitted Cap', 'Hot Lipstick', 'Earring']",#F2DC5D,0.7,https://www.larvalabs.com/cryptopunks/cryptopunk5616.png
5617,Human,Male,Medium,3,"['Luxurious Beard', 'Knitted Cap', '3D Glasses']",#DB9065,43.33,https://www.larvalabs.com/cryptopunks/cryptopunk5617.png
5618,Human,Male,Medium,2,"['Messy Hair', 'VR']",#DB9065,29.0,https://www.larvalabs.com/cryptopunks/cryptopunk5618.png
5619,Human,Female,Dark,3,"['Tassle Hat', 'Hot Lipstick', 'Earring']",#A4031F,53.083333333333336,https://www.larvalabs.com/cryptopunks/cryptopunk5619.png
5620,Human,Female,Medium,3,"['Blue Eye Shadow', 'Bandana', 'Hot Lipstick']",#DB9065,59.6225,https://www.larvalabs.com/cryptopunks/cryptopunk5620.png
5621,Human,Female,Medium,3,"['Straight Hair Blonde', 'Classic Shades', 'Purple Lipstick']",#DB9065,60.20666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk5621.png
5622,Human,Female,Dark,6,"['Pipe', 'Gold Chain', 'Clown Eyes Green', 'Hot Lipstick', 'Earring', 'Blonde Bob']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5622.png
5623,Human,Female,Dark,3,"['Orange Side', 'Blue Eye Shadow', 'Purple Lipstick']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5623.png
5624,Human,Male,Light,3,"['Peak Spike', 'Earring', 'Eye Patch']",#F2A359,0.125,https://www.larvalabs.com/cryptopunks/cryptopunk5624.png
5625,Human,Male,Dark,4,"['Clown Nose', 'Mustache', 'Earring', 'Do-rag']",#A4031F,71.86666666666666,https://www.larvalabs.com/cryptopunks/cryptopunk5625.png
5626,Human,Male,Dark,3,"['Normal Beard Black', 'Wild Hair', 'Classic Shades']",#A4031F,48.99250000000001,https://www.larvalabs.com/cryptopunks/cryptopunk5626.png
5627,Human,Male,Dark,2,"['Wild Hair', '3D Glasses']",#A4031F,65.0,https://www.larvalabs.com/cryptopunks/cryptopunk5627.png
5628,Human,Female,Light,4,"['Messy Hair', 'Clown Eyes Green', 'Hot Lipstick', 'Earring']",#F2A359,69.195,https://www.larvalabs.com/cryptopunks/cryptopunk5628.png
5629,Human,Female,Albino,4,"['Clown Eyes Green', 'Dark Hair', 'Purple Lipstick', 'Earring']",#F2DC5D,17.78,https://www.larvalabs.com/cryptopunks/cryptopunk5629.png
5630,Human,Male,Albino,2,"['Messy Hair', 'Earring']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5630.png
5631,Human,Male,Light,2,"['Clown Nose', 'Cap Forward']",#F2A359,12.950000000000001,https://www.larvalabs.com/cryptopunks/cryptopunk5631.png
5632,Human,Male,Light,2,"['Handlebars', 'Shaved Head']",#F2A359,0.399,https://www.larvalabs.com/cryptopunks/cryptopunk5632.png
5633,Human,Male,Dark,3,"['Big Shades', 'Shadow Beard', 'Top Hat']",#A4031F,0.3,https://www.larvalabs.com/cryptopunks/cryptopunk5633.png
5634,Human,Male,Medium,3,"['Messy Hair', 'Shadow Beard', 'Earring']",#DB9065,27.86,https://www.larvalabs.com/cryptopunks/cryptopunk5634.png
5635,Human,Male,Dark,3,"['Mohawk Thin', 'Silver Chain', 'Nerd Glasses']",#A4031F,36.39375,https://www.larvalabs.com/cryptopunks/cryptopunk5635.png
5636,Human,Female,Medium,2,"['Messy Hair', 'Regular Shades']",#DB9065,0.39,https://www.larvalabs.com/cryptopunks/cryptopunk5636.png
5637,Human,Female,Dark,3,"['Clown Eyes Green', 'Mohawk Thin', 'Earring']",#A4031F,0.275,https://www.larvalabs.com/cryptopunks/cryptopunk5637.png
5638,Human,Female,Dark,2,"['Half Shaved', 'Purple Lipstick']",#A4031F,14.786666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk5638.png
5639,Human,Female,Light,2,"['Gold Chain', 'Wild Hair']",#F2A359,26.17,https://www.larvalabs.com/cryptopunks/cryptopunk5639.png
5640,Human,Female,Medium,2,"['Clown Hair Green', 'Purple Lipstick']",#DB9065,48.0,https://www.larvalabs.com/cryptopunks/cryptopunk5640.png
5641,Human,Male,Medium,3,"['Handlebars', 'Mohawk Thin', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5641.png
5642,Human,Female,Albino,4,"['Silver Chain', 'Blonde Short', 'Earring', 'Nerd Glasses']",#F2DC5D,110.0,https://www.larvalabs.com/cryptopunks/cryptopunk5642.png
5643,Human,Male,Light,3,"['Stringy Hair', 'Shadow Beard', 'Smile']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5643.png
5644,Human,Female,Light,2,"['Messy Hair', 'VR']",#F2A359,8.78,https://www.larvalabs.com/cryptopunks/cryptopunk5644.png
5645,Human,Female,Light,2,"['Gold Chain', 'Pilot Helmet']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5645.png
5646,Human,Female,Medium,3,"['Pigtails', 'Eye Patch', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5646.png
5647,Human,Male,Medium,5,"['Bandana', 'Earring', 'Nerd Glasses', 'Goat', 'Pipe']",#DB9065,48.25,https://www.larvalabs.com/cryptopunks/cryptopunk5647.png
5648,Human,Female,Light,3,"['Eye Patch', 'Purple Lipstick', 'Mohawk Dark']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5648.png
5649,Human,Female,Light,3,"['Black Lipstick', 'Gold Chain', 'Blonde Short']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5649.png
5650,Human,Male,Medium,3,"['Stringy Hair', 'Normal Beard', 'Regular Shades']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5650.png
5651,Human,Male,Albino,2,"['Purple Hair', 'Pipe']",#F2DC5D,39.99,https://www.larvalabs.com/cryptopunks/cryptopunk5651.png
5652,Human,Female,Medium,2,"['Tassle Hat', 'Clown Eyes Green']",#DB9065,0.1,https://www.larvalabs.com/cryptopunks/cryptopunk5652.png
5653,Human,Male,Dark,4,"['Front Beard', 'Mohawk Thin', 'Earring', 'Clown Eyes Green']",#A4031F,62.345,https://www.larvalabs.com/cryptopunks/cryptopunk5653.png
5654,Human,Male,Medium,3,"['Bandana', 'Earring', 'Nerd Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5654.png
5655,Human,Male,Medium,4,"['Stringy Hair', 'Cigarette', 'Earring', 'Smile']",#DB9065,17.602249999999998,https://www.larvalabs.com/cryptopunks/cryptopunk5655.png
5656,Human,Male,Light,3,"['Silver Chain', 'Medical Mask', 'Clown Hair Green']",#F2A359,108.5,https://www.larvalabs.com/cryptopunks/cryptopunk5656.png
5657,Human,Male,Medium,2,"['Frown', 'Crazy Hair']",#DB9065,27.5,https://www.larvalabs.com/cryptopunks/cryptopunk5657.png
5658,Human,Male,Medium,3,"['Goat', 'Knitted Cap', 'Small Shades']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5658.png
5659,Human,Male,Light,4,"['Big Shades', 'Fedora', 'Smile', 'Mole']",#F2A359,61.995000000000005,https://www.larvalabs.com/cryptopunks/cryptopunk5659.png
5660,Human,Female,Light,2,"['Eye Patch', 'Stringy Hair']",#F2A359,36.175,https://www.larvalabs.com/cryptopunks/cryptopunk5660.png
5661,Human,Male,Medium,3,"['Cap Forward', 'Chinstrap', 'Earring']",#DB9065,0.37,https://www.larvalabs.com/cryptopunks/cryptopunk5661.png
5662,Human,Male,Medium,3,"['Gold Chain', 'Horned Rim Glasses', 'Shaved Head']",#DB9065,0.1,https://www.larvalabs.com/cryptopunks/cryptopunk5662.png
5663,Human,Male,Light,3,"['Shadow Beard', 'Horned Rim Glasses', 'Mohawk Dark']",#F2A359,94.99,https://www.larvalabs.com/cryptopunks/cryptopunk5663.png
5664,Human,Male,Medium,2,"['Cap Forward', 'Goat']",#DB9065,13.495,https://www.larvalabs.com/cryptopunks/cryptopunk5664.png
5665,Human,Male,Light,4,"['Big Shades', 'Shadow Beard', 'Vape', 'Top Hat']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5665.png
5666,Human,Female,Albino,3,"['Tassle Hat', 'Black Lipstick', 'Clown Eyes Green']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5666.png
5667,Human,Female,Medium,3,"['Hot Lipstick', 'Classic Shades', 'Wild Hair']",#DB9065,21.2,https://www.larvalabs.com/cryptopunks/cryptopunk5667.png
5668,Human,Female,Medium,3,"['Wild White Hair', 'Choker', 'Cigarette']",#DB9065,0.35,https://www.larvalabs.com/cryptopunks/cryptopunk5668.png
5669,Human,Female,Light,2,"['Clown Eyes Green', 'Stringy Hair']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5669.png
5670,Human,Female,Dark,2,"['Orange Side', 'Welding Goggles']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5670.png
5671,Human,Male,Light,2,"['Goat', 'Crazy Hair']",#F2A359,22.994999999999997,https://www.larvalabs.com/cryptopunks/cryptopunk5671.png
5672,Human,Female,Medium,3,"['Mole', 'Mohawk', 'Purple Lipstick']",#DB9065,3.6666666666666665,https://www.larvalabs.com/cryptopunks/cryptopunk5672.png
5673,Human,Female,Medium,2,"['Wild Blonde', 'Regular Shades']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5673.png
5674,Human,Male,Medium,3,"['Stringy Hair', 'Clown Nose', 'Front Beard Dark']",#DB9065,14.5575,https://www.larvalabs.com/cryptopunks/cryptopunk5674.png
5675,Human,Female,Light,4,"['Mole', 'Red Mohawk', 'Gold Chain', 'Green Eye Shadow']",#F2A359,68.91666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk5675.png
5676,Human,Male,Albino,3,"['Cap', 'Big Shades', 'Mole']",#F2DC5D,84.245,https://www.larvalabs.com/cryptopunks/cryptopunk5676.png
5677,Human,Female,Albino,3,"['Wild Hair', 'Earring', 'Cigarette']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5677.png
5678,Human,Male,Medium,3,"['Cap', 'Classic Shades', 'Normal Beard']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5678.png
5679,Human,Female,Light,3,"['Black Lipstick', 'Pigtails', 'Regular Shades']",#F2A359,38.995000000000005,https://www.larvalabs.com/cryptopunks/cryptopunk5679.png
5680,Human,Male,Dark,3,"['Handlebars', 'Crazy Hair', 'Medical Mask']",#A4031F,111.995,https://www.larvalabs.com/cryptopunks/cryptopunk5680.png
5681,Human,Female,Medium,4,"['Red Mohawk', 'Black Lipstick', 'Earring', '3D Glasses']",#DB9065,62.2,https://www.larvalabs.com/cryptopunks/cryptopunk5681.png
5682,Human,Female,Dark,4,"['Mole', 'Black Lipstick', 'Half Shaved', 'Cigarette']",#A4031F,1.694995,https://www.larvalabs.com/cryptopunks/cryptopunk5682.png
5683,Human,Male,Light,2,"['Frumpy Hair', 'Frown']",#F2A359,34.87,https://www.larvalabs.com/cryptopunks/cryptopunk5683.png
5684,Human,Female,Dark,2,"['Pilot Helmet', 'Choker']",#A4031F,44.0,https://www.larvalabs.com/cryptopunks/cryptopunk5684.png
5685,Human,Female,Medium,3,"['Cap', 'VR', 'Purple Lipstick']",#DB9065,39.7,https://www.larvalabs.com/cryptopunks/cryptopunk5685.png
5686,Human,Male,Dark,2,"['Handlebars', 'Purple Hair']",#A4031F,10.996666666666664,https://www.larvalabs.com/cryptopunks/cryptopunk5686.png
5687,Human,Male,Light,2,"['Messy Hair', 'Front Beard Dark']",#F2A359,13.63,https://www.larvalabs.com/cryptopunks/cryptopunk5687.png
5688,Human,Male,Dark,2,"['Cap Forward', 'Handlebars']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5688.png
5689,Human,Female,Light,2,"['Red Mohawk', 'Nerd Glasses']",#F2A359,0.49,https://www.larvalabs.com/cryptopunks/cryptopunk5689.png
5690,Human,Male,Medium,3,"['Beanie', 'Muttonchops', '3D Glasses']",#DB9065,37.89,https://www.larvalabs.com/cryptopunks/cryptopunk5690.png
5691,Human,Female,Medium,3,"['Green Eye Shadow', 'Clown Hair Green', 'Purple Lipstick']",#DB9065,33.0,https://www.larvalabs.com/cryptopunks/cryptopunk5691.png
5692,Human,Female,Medium,4,"['Tiara', 'Purple Eye Shadow', 'Hot Lipstick', 'Earring']",#DB9065,3.4124999999995,https://www.larvalabs.com/cryptopunks/cryptopunk5692.png
5693,Human,Female,Medium,3,"['Vape', 'Straight Hair', 'Classic Shades']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5693.png
5694,Human,Male,Light,3,"['Shadow Beard', 'Mohawk', 'Small Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5694.png
5695,Human,Male,Light,4,"['Normal Beard Black', 'Big Shades', 'Earring', 'Mohawk Dark']",#F2A359,24.370333333333335,https://www.larvalabs.com/cryptopunks/cryptopunk5695.png
5696,Human,Male,Light,3,"['Eye Mask', 'Police Cap', 'Mustache']",#F2A359,60.56333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk5696.png
5697,Human,Female,Dark,3,"['Black Lipstick', 'Crazy Hair', 'Nerd Glasses']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5697.png
5698,Human,Female,Dark,3,"['Purple Eye Shadow', 'Headband', 'Earring']",#A4031F,0.95,https://www.larvalabs.com/cryptopunks/cryptopunk5698.png
5699,Human,Male,Medium,4,"['Vampire Hair', 'Cigarette', 'Normal Beard', '3D Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5699.png
5700,Human,Male,Light,3,"['Normal Beard', 'Knitted Cap', 'Regular Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5700.png
5701,Human,Male,Dark,3,"['Mohawk Thin', 'Earring', 'Normal Beard']",#A4031F,14.026666666666666,https://www.larvalabs.com/cryptopunks/cryptopunk5701.png
5702,Human,Female,Light,3,"['Mole', 'Black Lipstick', 'Dark Hair']",#F2A359,1.0,https://www.larvalabs.com/cryptopunks/cryptopunk5702.png
5703,Human,Female,Dark,3,"['Blue Eye Shadow', 'Mohawk Thin', 'Hot Lipstick']",#A4031F,11.485,https://www.larvalabs.com/cryptopunks/cryptopunk5703.png
5704,Human,Female,Dark,2,"['Red Mohawk', 'Nerd Glasses']",#A4031F,63.95,https://www.larvalabs.com/cryptopunks/cryptopunk5704.png
5705,Human,Male,Albino,2,"['Cap', 'Classic Shades']",#F2DC5D,4.463333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk5705.png
5706,Human,Male,Albino,2,"['Wild Hair', 'Regular Shades']",#F2DC5D,21.8125,https://www.larvalabs.com/cryptopunks/cryptopunk5706.png
5707,Human,Male,Medium,4,"['Messy Hair', 'Big Shades', 'Shadow Beard', 'Earring']",#DB9065,0.64,https://www.larvalabs.com/cryptopunks/cryptopunk5707.png
5708,Human,Female,Albino,2,"['Clown Hair Green', 'Hot Lipstick']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5708.png
5709,Human,Male,Light,3,"['Peak Spike', 'Muttonchops', '3D Glasses']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5709.png
5710,Human,Male,Dark,3,"['Luxurious Beard', 'Fedora', 'Classic Shades']",#A4031F,0.11,https://www.larvalabs.com/cryptopunks/cryptopunk5710.png
5711,Human,Male,Dark,4,"['Clown Eyes Blue', 'Peak Spike', 'Earring', 'Normal Beard']",#A4031F,34.33785714285572,https://www.larvalabs.com/cryptopunks/cryptopunk5711.png
5712,Human,Female,Light,2,"['Gold Chain', 'Blonde Bob']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5712.png
5713,Human,Female,Albino,2,"['Hot Lipstick', 'Dark Hair']",#F2DC5D,40.778,https://www.larvalabs.com/cryptopunks/cryptopunk5713.png
5714,Human,Male,Light,3,"['Front Beard', 'VR', 'Cowboy Hat']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5714.png
5715,Human,Male,Medium,2,"['Police Cap', 'VR']",#DB9065,0.25,https://www.larvalabs.com/cryptopunks/cryptopunk5715.png
5716,Human,Male,Medium,4,"['Messy Hair', 'Frown', 'Earring', 'Medical Mask']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5716.png
5717,Human,Female,Medium,2,"['Vape', 'Bandana']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5717.png
5718,Human,Male,Medium,3,"['Clown Eyes Blue', 'Mustache', 'Mohawk']",#DB9065,34.735,https://www.larvalabs.com/cryptopunks/cryptopunk5718.png
5719,Human,Female,Medium,3,"['Welding Goggles', 'Dark Hair', 'Cigarette']",#DB9065,0.515,https://www.larvalabs.com/cryptopunks/cryptopunk5719.png
5720,Human,Male,Light,2,"['Bandana', 'Clown Nose']",#F2A359,4.25,https://www.larvalabs.com/cryptopunks/cryptopunk5720.png
5721,Human,Female,Light,4,"['Vape', 'Spots', 'Pigtails', 'Hot Lipstick']",#F2A359,27.58,https://www.larvalabs.com/cryptopunks/cryptopunk5721.png
5722,Human,Male,Medium,3,"['Bandana', 'Shadow Beard', 'Classic Shades']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5722.png
5723,Human,Female,Dark,4,"['Mole', 'Hot Lipstick', 'Earring', 'Blonde Bob']",#A4031F,63.0,https://www.larvalabs.com/cryptopunks/cryptopunk5723.png
5724,Human,Female,Albino,2,"['Eye Patch', 'Wild Hair']",#F2DC5D,26.3,https://www.larvalabs.com/cryptopunks/cryptopunk5724.png
5725,Human,Male,Light,4,"['Normal Beard Black', 'Hoodie', 'Earring', 'Eye Patch']",#F2A359,21.145,https://www.larvalabs.com/cryptopunks/cryptopunk5725.png
5726,Human,Male,Dark,3,"['Mustache', 'Earring', 'Clown Hair Green']",#A4031F,49.867999999999995,https://www.larvalabs.com/cryptopunks/cryptopunk5726.png
5727,Human,Male,Light,3,"['Front Beard', 'Buck Teeth', 'Pipe']",#F2A359,4.3,https://www.larvalabs.com/cryptopunks/cryptopunk5727.png
5728,Human,Female,Medium,3,"['Blue Eye Shadow', 'Frumpy Hair', 'Rosy Cheeks']",#DB9065,56.827999999999996,https://www.larvalabs.com/cryptopunks/cryptopunk5728.png
5729,Human,Male,Light,4,"['Front Beard', 'Earring', 'Mohawk', 'Eye Patch']",#F2A359,18.0,https://www.larvalabs.com/cryptopunks/cryptopunk5729.png
5730,Human,Male,Light,2,"['Police Cap', 'Mustache']",#F2A359,45.155,https://www.larvalabs.com/cryptopunks/cryptopunk5730.png
5731,Human,Female,Medium,3,"['Mole', 'Red Mohawk', 'Black Lipstick']",#DB9065,23.04,https://www.larvalabs.com/cryptopunks/cryptopunk5731.png
5732,Human,Male,Albino,4,"['Stringy Hair', 'Clown Eyes Blue', 'Normal Beard Black', 'Smile']",#F2DC5D,13.4375,https://www.larvalabs.com/cryptopunks/cryptopunk5732.png
5733,Human,Male,Dark,3,"['Messy Hair', 'Frown', 'Eye Patch']",#A4031F,4.425000000000001,https://www.larvalabs.com/cryptopunks/cryptopunk5733.png
5734,Human,Female,Light,3,"['Mole', 'Tiara', 'Green Eye Shadow']",#F2A359,94.625,https://www.larvalabs.com/cryptopunks/cryptopunk5734.png
5735,Human,Male,Medium,3,"['Hoodie', 'Silver Chain', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5735.png
5736,Human,Male,Light,4,"['Cigarette', 'Peak Spike', 'Smile', 'Small Shades']",#F2A359,169.42,https://www.larvalabs.com/cryptopunks/cryptopunk5736.png
5737,Human,Male,Dark,3,"['Earring', 'Horned Rim Glasses', 'Shaved Head']",#A4031F,0.095,https://www.larvalabs.com/cryptopunks/cryptopunk5737.png
5738,Human,Male,Dark,3,"['Luxurious Beard', 'Peak Spike', 'Earring']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5738.png
5739,Human,Female,Light,3,"['Vape', 'Knitted Cap', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5739.png
5740,Human,Male,Light,3,"['Goat', 'Shaved Head', '3D Glasses']",#F2A359,68.82666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk5740.png
5741,Human,Male,Light,3,"['Horned Rim Glasses', 'Goat', 'Mohawk']",#F2A359,68.96428571428571,https://www.larvalabs.com/cryptopunks/cryptopunk5741.png
5742,Zombie,Male,Non-human,1,['Mohawk Dark'],#8DFFCD,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5742.png
5743,Human,Female,Light,2,"['Tassle Hat', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5743.png
5744,Human,Female,Medium,2,"['Big Shades', 'Frumpy Hair']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5744.png
5745,Human,Female,Light,2,"['Spots', 'Blonde Short']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5745.png
5746,Human,Male,Light,5,"['Shadow Beard', 'Earring', 'Clown Hair Green', 'Small Shades', 'Mole']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5746.png
5747,Human,Male,Light,2,"['Frumpy Hair', 'Classic Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5747.png
5748,Human,Female,Dark,4,"['Mole', 'Blue Eye Shadow', 'Wild White Hair', 'Cigarette']",#A4031F,47.225,https://www.larvalabs.com/cryptopunks/cryptopunk5748.png
5749,Human,Male,Albino,2,"['Front Beard', 'Knitted Cap']",#F2DC5D,0.1,https://www.larvalabs.com/cryptopunks/cryptopunk5749.png
5750,Human,Male,Medium,2,"['Messy Hair', '3D Glasses']",#DB9065,45.0,https://www.larvalabs.com/cryptopunks/cryptopunk5750.png
5751,Human,Female,Dark,2,"['Knitted Cap', 'Hot Lipstick']",#A4031F,17.448,https://www.larvalabs.com/cryptopunks/cryptopunk5751.png
5752,Human,Male,Light,2,"['Frumpy Hair', 'Mole']",#F2A359,6.3825,https://www.larvalabs.com/cryptopunks/cryptopunk5752.png
5753,Human,Male,Medium,2,"['Knitted Cap', 'Small Shades']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5753.png
5754,Human,Male,Albino,4,"['Gold Chain', 'Front Beard Dark', 'Do-rag', 'Regular Shades']",#F2DC5D,16.716666666666665,https://www.larvalabs.com/cryptopunks/cryptopunk5754.png
5755,Human,Male,Medium,3,"['Classic Shades', 'Earring', 'Shaved Head']",#DB9065,52.0775,https://www.larvalabs.com/cryptopunks/cryptopunk5755.png
5756,Human,Male,Medium,2,"['Normal Beard Black', 'Mohawk Dark']",#DB9065,53.0,https://www.larvalabs.com/cryptopunks/cryptopunk5756.png
5757,Human,Female,Dark,3,"['Vape', 'Mohawk', 'Clown Eyes Green']",#A4031F,6.596666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk5757.png
5758,Human,Female,Medium,3,"['Big Shades', 'Crazy Hair', 'Purple Lipstick']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5758.png
5759,Human,Female,Dark,3,"['Crazy Hair', 'Cigarette', 'Nerd Glasses']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk5759.png
