tx_id,date_time,from,to,eth_price,punk_id,punk_skin_tone,punk_skin_tone_color
5228,2021-01-27 16:01:17,5232,5429,6.0,3946,Medium,#DB9065
5229,2021-01-27 16:01:17,2714,5429,4.98,8475,Medium,#DB9065
5230,2021-01-27 16:01:53,2123,3953,9.0,8303,Light,#F2A359
5231,2021-01-27 17:01:10,5232,5464,12.0,8284,Dark,#A4031F
5232,2021-01-27 17:01:11,95,73,5.0,1378,Dark,#A4031F
5233,2021-01-27 17:01:44,906,4121,5.87,8139,Light,#F2A359
5234,2021-01-27 17:01:55,3057,5074,5.2,3924,Medium,#DB9065
5235,2021-01-27 18:01:43,5037,3658,7.9,6133,Medium,#DB9065
5236,2021-01-27 18:01:47,906,3279,7.45,4945,Albino,#F2DC5D
5237,2021-01-27 18:01:48,72,4504,6.5,6119,Light,#F2A359
5238,2021-01-27 19:01:05,388,1102,6.48,3515,Dark,#A4031F
5239,2021-01-27 19:01:07,3068,114,4.99,9113,Albino,#F2DC5D
5240,2021-01-27 19:01:21,3279,5804,8.0,604,Medium,#DB9065
5241,2021-01-27 20:01:04,4251,5206,12.0,8317,Light,#F2A359
5242,2021-01-27 20:01:27,3104,2975,5.49,5354,Light,#F2A359
5243,2021-01-27 20:01:46,906,4377,4.99,5231,Light,#F2A359
5244,2021-01-27 21:01:24,114,3398,5.5,2388,Light,#F2A359
5245,2021-01-27 21:01:27,1994,4,5.68,3572,Medium,#DB9065
5246,2021-01-27 21:01:33,3057,1696,5.25,3576,Medium,#DB9065
5247,2021-01-27 23:01:31,1559,4859,5.5,7113,Light,#F2A359
5248,2021-01-28 02:01:08,3149,5231,9.75,1946,Dark,#A4031F
5249,2021-01-28 02:01:10,2554,4859,7.0,2898,Dark,#A4031F
5250,2021-01-28 03:01:16,8,3658,16.0,485,Medium,#DB9065
5251,2021-01-28 04:01:14,3068,3445,16.9,1183,Albino,#F2DC5D
5252,2021-01-28 04:01:49,1994,3279,5.24,2888,Dark,#A4031F
5253,2021-01-28 05:01:20,72,3445,85.0,7971,Medium,#DB9065
5254,2021-01-28 06:01:32,4338,5807,9.5,1326,Dark,#A4031F
5255,2021-01-28 07:01:21,4080,4663,11.11,5514,Albino,#F2DC5D
5256,2021-01-28 07:01:56,1097,4668,7.25,2832,Dark,#A4031F
5257,2021-01-28 08:01:07,2191,3143,29.5,7076,Medium,#DB9065
5258,2021-01-28 08:01:33,5022,3143,18.99,9934,Light,#F2A359
5259,2021-01-28 08:01:50,3370,4121,6.33,7087,Medium,#DB9065
5260,2021-01-28 12:01:42,3057,813,5.2,8132,Light,#F2A359
5261,2021-01-28 13:01:45,5429,5867,13.0,5308,Dark,#A4031F
5262,2021-01-28 20:01:14,4121,3072,7.0,7087,Medium,#DB9065
5263,2021-01-28 20:01:48,3068,2123,19.67,1967,Medium,#DB9065
5264,2021-01-28 20:01:56,388,3056,5.48,5247,Medium,#DB9065
5265,2021-01-28 21:01:04,8,1565,11.0,616,Light,#F2A359
5266,2021-01-28 21:01:08,8,1565,16.5,924,Light,#F2A359
5267,2021-01-28 21:01:53,8,3279,11.0,446,Medium,#DB9065
5268,2021-01-28 22:01:50,4338,3965,6.1,4609,Medium,#DB9065
5269,2021-01-28 23:01:22,4377,5074,11.75,4740,Medium,#DB9065
5270,2021-01-29 00:01:19,4377,1565,12.0,4799,Medium,#DB9065
5271,2021-01-29 03:01:01,3858,3279,4.89,3221,Medium,#DB9065
5272,2021-01-29 04:01:57,1994,5807,4.85,4475,Dark,#A4031F
5273,2021-01-29 05:01:47,8,1565,13.0,486,Medium,#DB9065
5274,2021-01-29 06:01:09,1042,3722,13.5,6613,Light,#F2A359
5275,2021-01-29 06:01:38,8,3149,14.0,573,Medium,#DB9065
5276,2021-01-29 09:01:29,22,4536,4.99,5803,Dark,#A4031F
5277,2021-01-29 10:01:48,1994,4536,4.98,2043,Dark,#A4031F
5278,2021-01-29 18:01:35,1042,3149,10.0,1127,Dark,#A4031F
5279,2021-01-29 18:01:48,388,3475,5.68,5194,Light,#F2A359
5280,2021-01-29 21:01:19,1994,4859,4.93,7281,Dark,#A4031F
5281,2021-01-30 00:01:07,4377,4058,5.2,6193,Dark,#A4031F
5282,2021-01-30 00:01:16,5818,495,9.5,4750,Light,#F2A359
5283,2021-01-30 00:01:26,3303,495,9.0,6531,Light,#F2A359
5284,2021-01-30 00:01:37,388,495,9.25,9920,Light,#F2A359
5285,2021-01-30 09:01:15,1565,3945,13.0,2914,Albino,#F2DC5D
5286,2021-01-30 10:01:01,8,2123,18.0,827,Light,#F2A359
5287,2021-01-30 11:01:00,475,4865,11.5,4101,Light,#F2A359
5288,2021-01-30 11:01:09,5022,4865,25.0,8906,Medium,#DB9065
5289,2021-01-30 11:01:45,1565,4865,15.0,3028,Albino,#F2DC5D
5290,2021-01-30 17:01:03,4377,3303,6.5,7164,Medium,#DB9065
5291,2021-01-30 17:01:07,4959,3303,7.0,7857,Dark,#A4031F
5292,2021-01-30 17:01:17,1994,223,4.97,2668,Light,#F2A359
5293,2021-01-30 18:01:13,1994,4377,4.89,6276,Dark,#A4031F
5294,2021-01-30 21:01:00,2262,495,15.0,7986,Light,#F2A359
