,date,from,to,eth_price,punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,img_url
146,2020-09-27,1406,1265,3.61,6642,Human,Male,Dark,3,"['Normal Beard Black', 'Big Shades', 'Crazy Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6642.png
147,2017-06-27,3477,1406,0.1,2624,Human,Female,Light,3,"['Wild White Hair', 'Earring', 'Cigarette']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2624.png
148,2017-06-27,1406,1701,0.15303788420300216,2624,Human,Female,Light,3,"['Wild White Hair', 'Earring', 'Cigarette']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2624.png
149,2021-07-30,3333,452,64.0,2624,Human,Female,Light,3,"['Wild White Hair', 'Earring', 'Cigarette']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2624.png
150,2017-06-27,1303,1406,0.15,3530,Human,Male,Light,2,"['Handlebars', 'Mohawk Thin']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3530.png
151,2020-05-22,1406,1892,0.85,3530,Human,Male,Light,2,"['Handlebars', 'Mohawk Thin']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3530.png
152,2020-09-09,5774,1211,0.98,3530,Human,Male,Light,2,"['Handlebars', 'Mohawk Thin']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3530.png
153,2021-02-17,1211,2715,11.5,3530,Human,Male,Light,2,"['Handlebars', 'Mohawk Thin']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3530.png
154,2021-02-22,2715,2914,21.4,3530,Human,Male,Light,2,"['Handlebars', 'Mohawk Thin']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3530.png
155,2017-06-27,4163,2151,1.0,1802,Human,Male,Light,4,"['Cigarette', 'Fedora', 'Nerd Glasses', 'Big Beard']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1802.png
156,2019-06-14,2151,6083,1.75,1802,Human,Male,Light,4,"['Cigarette', 'Fedora', 'Nerd Glasses', 'Big Beard']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1802.png
157,2021-08-14,345,1993,129.99,1802,Human,Male,Light,4,"['Cigarette', 'Fedora', 'Nerd Glasses', 'Big Beard']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1802.png
158,2022-07-07,3342,3096,98.0,1802,Human,Male,Light,4,"['Cigarette', 'Fedora', 'Nerd Glasses', 'Big Beard']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1802.png
159,2022-07-13,4282,5256,129.95,1802,Human,Male,Light,4,"['Cigarette', 'Fedora', 'Nerd Glasses', 'Big Beard']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1802.png
160,2017-06-27,1516,1218,1e-18,1784,Human,Male,Light,3,"['Classic Shades', 'Crazy Hair', 'Medical Mask']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1784.png
161,2017-07-24,1218,3153,0.39,1784,Human,Male,Light,3,"['Classic Shades', 'Crazy Hair', 'Medical Mask']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1784.png
162,2020-01-03,3153,5637,1.0,1784,Human,Male,Light,3,"['Classic Shades', 'Crazy Hair', 'Medical Mask']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1784.png
163,2020-03-22,5637,2387,2.85,1784,Human,Male,Light,3,"['Classic Shades', 'Crazy Hair', 'Medical Mask']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1784.png
164,2017-06-27,1303,1218,0.15,1257,Human,Male,Dark,3,"['Classic Shades', 'Earring', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1257.png
165,2017-06-30,1218,5648,0.19,1257,Human,Male,Dark,3,"['Classic Shades', 'Earring', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1257.png
166,2017-06-27,1406,6398,0.3,4547,Human,Female,Light,3,"['Bandana', 'Hot Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4547.png
167,2017-06-27,5264,6398,0.2,7197,Human,Male,Dark,4,"['Mohawk Thin', 'Gold Chain', 'Earring', 'VR']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7197.png
168,2017-06-27,858,2929,0.5,8521,Human,Male,Medium,3,"['Luxurious Beard', 'Peak Spike', 'Big Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8521.png
169,2017-06-27,4269,2929,0.29,7735,Human,Female,Dark,2,"['Crazy Hair', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7735.png
170,2021-08-23,2380,769,55.0,7735,Human,Female,Dark,2,"['Crazy Hair', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7735.png
171,2021-08-25,4395,1869,81.0,7735,Human,Female,Dark,2,"['Crazy Hair', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7735.png
172,2021-08-25,769,4395,77.0,7735,Human,Female,Dark,2,"['Crazy Hair', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7735.png
173,2022-07-11,1208,1936,79.5,7735,Human,Female,Dark,2,"['Crazy Hair', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7735.png
174,2017-06-27,227,2929,0.2,6549,Human,Female,Dark,3,"['Classic Shades', 'Half Shaved', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6549.png
175,2021-08-23,4539,669,60.0,6549,Human,Female,Dark,3,"['Classic Shades', 'Half Shaved', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6549.png
176,2021-09-16,3099,4186,110.1,6549,Human,Female,Dark,3,"['Classic Shades', 'Half Shaved', 'Purple Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6549.png
177,2017-06-27,5264,2929,0.3,6687,Human,Male,Albino,3,"['Police Cap', 'Big Shades', 'Gold Chain']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6687.png
178,2017-06-27,5264,3647,0.2,9874,Human,Male,Medium,1,['Big Beard'],#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9874.png
179,2020-09-13,3647,3541,10.0,9874,Human,Male,Medium,1,['Big Beard'],#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9874.png
180,2021-07-24,6177,2991,49.99,9874,Human,Male,Medium,1,['Big Beard'],#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9874.png
181,2017-06-27,1303,2151,0.15,1146,Human,Male,Light,2,"['Mohawk', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1146.png
182,2017-07-06,2151,1293,0.3,1146,Human,Male,Light,2,"['Mohawk', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1146.png
183,2017-07-08,1293,5223,0.37,1146,Human,Male,Light,2,"['Mohawk', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1146.png
184,2019-11-25,1892,2451,0.375,1146,Human,Male,Light,2,"['Mohawk', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1146.png
185,2021-08-04,2451,808,41.0,1146,Human,Male,Light,2,"['Mohawk', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1146.png
186,2017-06-27,820,6398,0.25,7223,Human,Male,Light,3,"['Earring', 'Top Hat', 'Small Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7223.png
187,2017-06-27,4753,6398,0.25,8517,Human,Male,Light,3,"['Bandana', 'Handlebars', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8517.png
188,2017-06-28,820,1701,0.10093947217441193,8523,Human,Female,Light,3,"['Purple Eye Shadow', 'Crazy Hair', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8523.png
189,2019-09-27,1892,3062,0.55,8523,Human,Female,Light,3,"['Purple Eye Shadow', 'Crazy Hair', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8523.png
190,2017-06-28,2639,1406,0.05,5880,Human,Male,Light,2,"['Front Beard Dark', 'Wild Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5880.png
191,2017-07-07,1406,3828,0.24,5880,Human,Male,Light,2,"['Front Beard Dark', 'Wild Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5880.png
192,2021-08-28,3828,1761,107.0,5880,Human,Male,Light,2,"['Front Beard Dark', 'Wild Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5880.png
193,2017-06-28,2639,1406,0.05,3226,Human,Male,Medium,3,"['Muttonchops', 'Nerd Glasses', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3226.png
194,2020-09-28,1406,2524,4.99,3226,Human,Male,Medium,3,"['Muttonchops', 'Nerd Glasses', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3226.png
195,2020-10-16,2524,5614,5.99,3226,Human,Male,Medium,3,"['Muttonchops', 'Nerd Glasses', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3226.png
196,2021-04-17,366,4328,19.5,3226,Human,Male,Medium,3,"['Muttonchops', 'Nerd Glasses', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3226.png
197,2021-05-04,4328,2878,20.65,3226,Human,Male,Medium,3,"['Muttonchops', 'Nerd Glasses', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3226.png
198,2021-06-28,3499,3909,15.95,3226,Human,Male,Medium,3,"['Muttonchops', 'Nerd Glasses', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3226.png
199,2021-12-04,3909,5095,75.0,3226,Human,Male,Medium,3,"['Muttonchops', 'Nerd Glasses', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3226.png
200,2017-06-28,2639,1406,0.03,9571,Human,Female,Dark,3,"['Half Shaved', 'Purple Lipstick', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9571.png
201,2017-07-02,1406,3408,0.2,9571,Human,Female,Dark,3,"['Half Shaved', 'Purple Lipstick', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9571.png
202,2017-07-23,3408,1584,0.4,9571,Human,Female,Dark,3,"['Half Shaved', 'Purple Lipstick', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9571.png
203,2021-08-23,5795,5624,69.69,9571,Human,Female,Dark,3,"['Half Shaved', 'Purple Lipstick', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9571.png
204,2021-08-23,1584,5795,53.5,9571,Human,Female,Dark,3,"['Half Shaved', 'Purple Lipstick', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9571.png
205,2017-06-28,820,1218,0.1,8527,Human,Female,Light,2,"['Eye Mask', 'Tiara']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8527.png
206,2017-06-28,820,1218,0.1,8526,Human,Female,Light,2,"['Classic Shades', 'Straight Hair Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8526.png
207,2017-07-11,1218,4540,0.49,8526,Human,Female,Light,2,"['Classic Shades', 'Straight Hair Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8526.png
208,2021-02-21,4197,2375,20.0,8526,Human,Female,Light,2,"['Classic Shades', 'Straight Hair Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8526.png
209,2021-04-09,2375,3890,24.99,8526,Human,Female,Light,2,"['Classic Shades', 'Straight Hair Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8526.png
210,2021-05-21,1095,3999,16.2,8526,Human,Female,Light,2,"['Classic Shades', 'Straight Hair Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8526.png
211,2021-06-17,3999,986,16.5,8526,Human,Female,Light,2,"['Classic Shades', 'Straight Hair Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8526.png
212,2017-06-28,820,1218,0.1,3257,Human,Female,Light,3,"['Black Lipstick', 'Stringy Hair', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3257.png
213,2017-06-30,1218,1904,0.19,3257,Human,Female,Light,3,"['Black Lipstick', 'Stringy Hair', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3257.png
214,2020-05-27,1532,3523,1.65,3257,Human,Female,Light,3,"['Black Lipstick', 'Stringy Hair', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3257.png
215,2020-09-24,3523,3975,2.35,3257,Human,Female,Light,3,"['Black Lipstick', 'Stringy Hair', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3257.png
216,2021-07-30,3390,1291,0.0,3257,Human,Female,Light,3,"['Black Lipstick', 'Stringy Hair', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3257.png
217,2017-06-28,820,1218,0.25,5734,Human,Female,Light,3,"['Mole', 'Tiara', 'Green Eye Shadow']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5734.png
218,2021-08-12,1276,4578,189.0,5734,Human,Female,Light,3,"['Mole', 'Tiara', 'Green Eye Shadow']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5734.png
219,2017-06-29,1406,2794,0.13,8673,Human,Male,Medium,3,"['Luxurious Beard', 'Earring', 'Crazy Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8673.png
220,2018-03-02,2794,1146,0.23,8673,Human,Male,Medium,3,"['Luxurious Beard', 'Earring', 'Crazy Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8673.png
221,2017-06-29,2639,4722,0.12,4969,Human,Male,Medium,2,"['Fedora', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4969.png
222,2021-03-23,5480,4126,26.5,4969,Human,Male,Medium,2,"['Fedora', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4969.png
223,2017-06-29,1406,4722,0.16,3413,Human,Female,Medium,2,"['Clown Eyes Green', 'Wild Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3413.png
224,2021-02-14,5480,5357,9.1,3413,Human,Female,Medium,2,"['Clown Eyes Green', 'Wild Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3413.png
225,2021-02-22,5357,2660,23.3,3413,Human,Female,Medium,2,"['Clown Eyes Green', 'Wild Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3413.png
226,2017-06-29,1303,1406,0.08,1401,Human,Male,Dark,2,"['Peak Spike', 'Normal Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1401.png
227,2017-07-07,1406,3828,0.24,1401,Human,Male,Dark,2,"['Peak Spike', 'Normal Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1401.png
228,2021-08-24,3828,345,74.85,1401,Human,Male,Dark,2,"['Peak Spike', 'Normal Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1401.png
229,2021-08-28,345,5436,99.999,1401,Human,Male,Dark,2,"['Peak Spike', 'Normal Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1401.png
230,2021-08-31,3597,4754,115.0,1401,Human,Male,Dark,2,"['Peak Spike', 'Normal Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1401.png
231,2021-08-31,5436,3597,19.5,1401,Human,Male,Dark,2,"['Peak Spike', 'Normal Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1401.png
232,2017-06-29,5744,1008,0.5,8967,Human,Male,Albino,3,"['Hoodie', 'Big Shades', 'Vape']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8967.png
233,2017-06-29,1406,1218,0.14,5340,Human,Female,Dark,2,"['Mohawk', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5340.png
234,2017-06-30,1218,1406,0.19,5340,Human,Female,Dark,2,"['Mohawk', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5340.png
235,2021-05-03,1406,5795,23.4,5340,Human,Female,Dark,2,"['Mohawk', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5340.png
236,2021-05-20,2861,420,13.75,5340,Human,Female,Dark,2,"['Mohawk', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5340.png
237,2021-07-01,420,3540,17.75,5340,Human,Female,Dark,2,"['Mohawk', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5340.png
238,2017-06-29,2794,1218,0.2,2801,Human,Male,Dark,2,"['Messy Hair', 'Small Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2801.png
239,2017-07-05,1218,6398,0.35,2801,Human,Male,Dark,2,"['Messy Hair', 'Small Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2801.png
240,2017-06-29,5264,1218,0.19,7078,Human,Male,Light,2,"['Cigarette', 'Police Cap']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7078.png
241,2017-07-08,1218,5223,0.39,7078,Human,Male,Light,2,"['Cigarette', 'Police Cap']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7078.png
242,2017-06-29,1218,2794,1.89,1374,Zombie,Male,Non-human,3,"['Big Shades', 'Earring', 'Mohawk Dark']",#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk1374.png
243,2017-06-29,1303,1218,0.15,1155,Human,Male,Dark,3,"['Front Beard', 'Frumpy Hair', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1155.png
244,2017-07-01,1218,5648,0.19,1155,Human,Male,Dark,3,"['Front Beard', 'Frumpy Hair', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1155.png
245,2021-07-30,5648,3776,23.0,1155,Human,Male,Dark,3,"['Front Beard', 'Frumpy Hair', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1155.png
246,2021-07-31,3776,5384,29.48,1155,Human,Male,Dark,3,"['Front Beard', 'Frumpy Hair', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1155.png
247,2017-06-29,2639,4722,0.15,2916,Human,Male,Dark,3,"['Bandana', 'Clown Nose', 'Goat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2916.png
248,2021-03-30,5480,5081,19.5,2916,Human,Male,Dark,3,"['Bandana', 'Clown Nose', 'Goat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2916.png
249,2021-04-19,5368,5999,19.9,2916,Human,Male,Dark,3,"['Bandana', 'Clown Nose', 'Goat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2916.png
250,2021-05-03,5999,2750,22.89,2916,Human,Male,Dark,3,"['Bandana', 'Clown Nose', 'Goat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2916.png
251,2021-08-23,2750,3896,72.0,2916,Human,Male,Dark,3,"['Bandana', 'Clown Nose', 'Goat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2916.png
252,2017-06-29,2639,1218,0.08,8954,Human,Female,Medium,3,"['Messy Hair', 'Black Lipstick', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8954.png
253,2017-06-30,1218,1406,0.19,8954,Human,Female,Medium,3,"['Messy Hair', 'Black Lipstick', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8954.png
254,2021-04-12,1406,391,22.7,8954,Human,Female,Medium,3,"['Messy Hair', 'Black Lipstick', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8954.png
255,2017-06-29,2639,1406,0.06,1610,Human,Male,Dark,2,"['Front Beard Dark', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1610.png
256,2017-06-29,2794,166,0.2,2897,Human,Male,Dark,2,"['Big Shades', 'Headband']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2897.png
257,2017-06-29,2639,1406,0.08,1592,Human,Male,Light,2,"['Nerd Glasses', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1592.png
258,2021-02-04,1406,991,5.64,1592,Human,Male,Light,2,"['Nerd Glasses', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1592.png
259,2021-03-27,3694,1671,19.9,1592,Human,Male,Light,2,"['Nerd Glasses', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1592.png
260,2021-07-07,1671,3096,19.0,1592,Human,Male,Light,2,"['Nerd Glasses', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1592.png
261,2021-07-11,3096,5286,21.75,1592,Human,Male,Light,2,"['Nerd Glasses', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1592.png
262,2017-06-29,2639,1406,0.1,8432,Human,Male,Medium,5,"['Cigarette', 'Shadow Beard', 'Earring', 'Eye Patch', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8432.png
263,2017-07-03,1406,1293,0.01,8432,Human,Male,Medium,5,"['Cigarette', 'Shadow Beard', 'Earring', 'Eye Patch', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8432.png
264,2017-06-29,2639,1218,0.12,9371,Human,Male,Light,3,"['Muttonchops', 'Fedora', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9371.png
265,2017-06-29,1303,1701,0.0844259038537942,1397,Human,Male,Dark,3,"['Mustache', 'Horned Rim Glasses', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1397.png
266,2019-09-17,1892,2664,0.3,1397,Human,Male,Dark,3,"['Mustache', 'Horned Rim Glasses', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1397.png
267,2021-02-17,2664,4093,10.0,1397,Human,Male,Dark,3,"['Mustache', 'Horned Rim Glasses', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1397.png
268,2021-02-19,4093,1172,12.0,1397,Human,Male,Dark,3,"['Mustache', 'Horned Rim Glasses', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1397.png
269,2017-06-29,1303,1406,0.0999,1396,Human,Male,Medium,3,"['Frumpy Hair', 'Gold Chain', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1396.png
270,2017-07-03,1406,5648,0.24,1396,Human,Male,Medium,3,"['Frumpy Hair', 'Gold Chain', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1396.png
271,2017-06-29,2639,166,0.12,2574,Human,Male,Dark,3,"['Purple Hair', 'Earring', 'Goat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2574.png
272,2017-06-29,1303,2794,0.084,1387,Human,Male,Light,2,"['Frumpy Hair', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1387.png
273,2018-01-13,2794,1651,0.1,1387,Human,Male,Light,2,"['Frumpy Hair', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1387.png
274,2021-02-21,1651,3661,13.8,1387,Human,Male,Light,2,"['Frumpy Hair', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1387.png
275,2017-06-29,1303,2794,0.08,1324,Human,Male,Medium,3,"['Frumpy Hair', 'Earring', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1324.png
276,2019-01-24,3397,6069,0.3,1324,Human,Male,Medium,3,"['Frumpy Hair', 'Earring', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1324.png
277,2020-03-13,6069,6372,0.5,1324,Human,Male,Medium,3,"['Frumpy Hair', 'Earring', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1324.png
278,2020-05-22,6372,1156,0.99,1324,Human,Male,Medium,3,"['Frumpy Hair', 'Earring', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1324.png
279,2020-05-27,5117,1983,1.3849,1324,Human,Male,Medium,3,"['Frumpy Hair', 'Earring', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1324.png
